Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,01PFH,VN_2128,A2-03,RCOT10-FALP,,50,100,4
3,01PFH,VN_2128,A2-09,RCOT10-FALP,,85,100,4
3,01PFI,VN_2128,Temp. Location,RCOT13-FALP,,60,100,4
3,01PFP,VN_2128,A5-06,RCOT5-FALP,,125,100,4
3,01PFQ,VN_2128,E1-10,RCOT7-FALP,,145,100,4
3,02KXU,VN_2128,J5-24,VO6X0.5(B)-FALP,,110,100,4
3,02KXU,VN_2128,J5-26,VO6X0.5(B)-FALP,,120,100,4
3,02KXU,VN_2128,J5-26,VO6X0.5(B)-FALP,,200,100,4
3,02KXU,VN_2128,J4-02,VO6X0.5(B)-FALP,,225,100,4
3,02KXV,VN_2128,J5-10,VO8X0.5(B)-FALP,,80,100,4
3,02KXV,VN_2128,J5-13,VO8X0.5(B)-FALP,,95,100,4
3,02KXV,VN_2128,J5-27,VO8X0.5(B)-FALP,,125,100,4
3,02KXV,VN_2128,K1-07,VO8X0.5(B)-FALP,,130,100,4
3,02KXV,VN_2128,K1-12,VO8X0.5(B)-FALP,,150,100,4
3,02KXV,VN_2128,K1-13,VO8X0.5(B)-FALP,,155,100,4
3,02KXV,VN_2128,K1-19,VO8X0.5(B)-FALP,,180,100,4
3,02KXV,VN_2128,K1-21,VO8X0.5(B)-FALP,,190,100,4
3,02KXV,VN_2128,K1-29,VO8X0.5(B)-FALP,,240,100,4
3,02KXV,VN_2128,K1-36,VO8X0.5(B)-FALP,,275,100,4
3,02KXW,VN_2128,K5-19,VO10X0.5(B)-FALP,,130,100,4
3,02KXW,VN_2128,K6-13,VO10X0.5(B)-FALP,,195,100,4
3,02KXX,VN_2128,L3-14,VO12X0.5(B)-FALP,,100,100,4
3,02KXX,VN_2128,Temp. Location,VO12X0.5(B)-FALP,,140,100,4
3,02KXY,VN_2128,M4-17,VO14X0.5(B)-FALP,,140,100,4
3,08877,VN_2128,Temp. Location,VS100,,90,100,4
3,08877,VN_2128,O2-54,VS100,,140,100,4
3,08877,VN_2128,O2-58,VS100,,260,100,4
3,08878,VN_2128,Temp. Location,VS70,,65,100,4
3,08878,VN_2128,Temp. Location,VS70,,85,100,4
3,08878,VN_2128,Temp. Location,VS70,,155,100,4
3,08878,VN_2128,Temp. Location,VS70,,170,100,4
3,08878,VN_2128,Temp. Location,VS70,,470,100,4
3,08879,VN_2128,Temp. Location,VS150,,140,100,4
3,08959,VN_2128,Temp. Location,VS120,,40,100,4
3,17539,VN_2128,O2-25,VS50,,225,100,4
