Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,01PFH,VN_4018,A2-06,RCOT10-FALP,,70,100,2
3,342,VN_4018,Temp. Location,NCOT7,,245,100,2
3,01JJT,VN_4018,Temp. Location,VSC70BS,,25,100,2
3,16834,VN_4018,Q1-17,HNCOT7-GR,,75,100,1
3,16836,VN_4018,Special Kanban,HNCOT10-GR,,45,50,1
3,16836,VN_4018,Special Kanban,HNCOT10-GR,,85,50,1
3,16836,VN_4018,Special Kanban,HNCOT10-GR,,150,50,1
3,16838,VN_4018,Special Kanban,HNCOT13-GR,,200,50,1
3,01PFP,VN_4018,A5-08,RCOT5-FALP,,135,100,2
3,01PFP,VN_4018,A5-09,RCOT5-FALP,,140,100,2
3,01PFP,VN_4018,Temp. Location,RCOT5-FALP,,905,100,2
3,342,VN_4019,Special Kanban,NCOT7,,480,100,2
3,02KXU,VN_4019,J3-17,VO6X0.5(B)-FALP,WITH SLIT,40,100,2
3,02KXU,VN_4019,Temp. Location,VO6X0.5(B)-FALP,WITH SLIT,45,100,2
3,02KXU,VN_4019,Temp. Location,VO6X0.5(B)-FALP,WITH SLIT,50,100,2
3,02KXU,VN_4019,J3-29,VO6X0.5(B)-FALP,WITH SLIT,100,100,2
