Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,01PFH,3133,A2-12,RCOT10-FALP,,100,100,1
3,01PFP,3133,A6-03,RCOT5-FALP,,50,100,3
3,01PFP,3133,A5-07,RCOT5-FALP,,130,100,1
3,01PFH,3133,A2-12,RCOT10-FALP,,100,100,3
3,01PFH,3133,A2-30,RCOT10-FALP,,195,100,2
3,01PFI,3133,B6-16,RCOT13-FALP,,170,100,2
3,01PFI,3133,C5-12,RCOT13-FALP,,210,100,1
3,01PFI,3133,C5-13,RCOT13-FALP,,360,100,1
3,01PFP,3133,A6-03,RCOT5-FALP,,50,100,6
3,01PFP,3133,A4-37,RCOT5-FALP,,80,100,2
3,01PFP,3133,A6-10,RCOT5-FALP,,85,100,1
3,01PFP,3133,A5-07,RCOT5-FALP,,130,100,3
3,01PFQ,3133,F1-08,RCOT7-FALP,,80,100,1
3,01PFH,3134,A2-12,RCOT10-FALP,,100,100,3
3,01PFH,3134,A2-30,RCOT10-FALP,,195,100,2
3,01PFH,3134,C2-19,RCOT10-FALP,,500,100,1
3,01PFI,3134,B6-16,RCOT13-FALP,,170,100,2
3,01PFI,3134,C5-12,RCOT13-FALP,,210,100,1
3,01PFI,3134,C5-13,RCOT13-FALP,,360,100,1
3,01PFP,3134,A6-03,RCOT5-FALP,,50,100,6
3,01PFP,3134,A4-37,RCOT5-FALP,,80,100,2
3,01PFP,3134,A6-10,RCOT5-FALP,,85,100,1
3,01PFP,3134,A5-07,RCOT5-FALP,,130,100,3
3,01PFQ,3134,F1-08,RCOT7-FALP,,80,100,1
3,01PFH,3135,A2-12,RCOT10-FALP,,100,100,3
3,01PFH,3135,A2-30,RCOT10-FALP,,195,100,2
3,01PFH,3135,C2-19,RCOT10-FALP,,500,100,1
3,01PFI,3135,B6-16,RCOT13-FALP,,170,100,2
3,01PFI,3135,C5-12,RCOT13-FALP,,210,100,1
3,01PFI,3135,C5-13,RCOT13-FALP,,360,100,1
3,01PFP,3135,A6-03,RCOT5-FALP,,50,100,6
3,01PFP,3135,A6-09,RCOT5-FALP,,80,100,2
3,01PFP,3135,A6-10,RCOT5-FALP,,85,100,1
3,01PFP,3135,A5-07,RCOT5-FALP,,130,100,3
3,01PFQ,3135,F1-08,RCOT7-FALP,,80,100,1
3,01PFH,3136,A2-12,RCOT10-FALP,,100,100,3
3,01PFH,3136,A2-30,RCOT10-FALP,,195,100,2
3,01PFH,3136,C2-19,RCOT10-FALP,,500,100,1
3,01PFI,3136,B6-16,RCOT13-FALP,,170,100,2
3,01PFI,3136,C5-12,RCOT13-FALP,,210,100,1
3,01PFI,3136,C5-13,RCOT13-FALP,,360,100,1
3,01PFP,3136,A6-03,RCOT5-FALP,,50,100,6
3,01PFP,3136,A6-09,RCOT5-FALP,,80,100,2
3,01PFP,3136,A6-10,RCOT5-FALP,,85,100,1
3,01PFP,3136,A5-07,RCOT5-FALP,,130,100,3
3,01PFQ,3136,F1-08,RCOT7-FALP,,80,100,1
,,,,,,,,
