Production Lot,Parts Code,Line No,Stock Address,Parts Name,Comment,Length (mm),Quantity,Required Kanban
3,07291,7109,G5-46,VO8X0.5(B),,260,100,2
3,07291,7110,G5-46,VO8X0.5(B),,260,100,2
3,01LUR,7109,I3-07,NCOT10-FALP,,50,100,2
3,07495,7109,G2-30,VO18X0.6(B),With Slit,165,100,2
3,07161,7109,G6-51,VO6X0.5(B),,320,100,2
3,01LUR,7110,I3-07,NCOT10-FALP,,50,100,2
3,07495,7110,G2-30,VO18X0.6(B),With Slit,165,100,2
3,07161,7110,G6-51,VO6X0.5(B),,320,100,2
